lead_id,date,channel,device
1833,2026-03-12,LinkedIn,Tablet
2791,2026-03-13,Emailing,Mobile
1926,2026-03-13,Instagram Ads,Desktop
3992,2026-03-13,LinkedIn,Tablet
289,2026-03-13,Google Ads,Tablet
1152,2026-03-13,LinkedIn,Desktop
4099,2026-03-13,Facebook Ads,Tablet
3863,2026-03-13,Google Ads,Tablet
1515,2026-03-13,Google Ads,Mobile
402,2026-03-13,Facebook Ads,Tablet
2867,2026-03-13,Google Ads,Mobile
858,2026-03-14,Facebook Ads,Mobile
737,2026-03-14,Instagram Ads,Tablet
2575,2026-03-14,Google Ads,Tablet
2115,2026-03-14,Organic,Desktop
2202,2026-03-14,Organic,Desktop
3897,2026-03-14,Facebook Ads,Mobile
801,2026-03-14,LinkedIn,Mobile
734,2026-03-14,Facebook Ads,Tablet
1608,2026-03-14,Google Ads,Desktop
3351,2026-03-14,Google Ads,Desktop
1713,2026-03-14,Organic,Tablet
4274,2026-03-14,Google Ads,Tablet
3941,2026-03-14,Facebook Ads,Desktop
2459,2026-03-14,Organic,Tablet
3374,2026-03-15,Google Ads,Mobile
602,2026-03-15,Facebook Ads,Desktop
264,2026-03-15,Google Ads,Mobile
1728,2026-03-15,LinkedIn,Mobile
1851,2026-03-15,LinkedIn,Mobile
3286,2026-03-15,Google Ads,Desktop
5013,2026-03-15,Facebook Ads,Desktop
3578,2026-03-15,LinkedIn,Desktop
1214,2026-03-15,Google Ads,Mobile
2185,2026-03-16,Organic,Tablet
752,2026-03-16,Organic,Mobile
1630,2026-03-16,Instagram Ads,Tablet
3672,2026-03-16,Emailing,Desktop
1141,2026-03-16,LinkedIn,Desktop
3244,2026-03-16,Instagram Ads,Mobile
4865,2026-03-16,LinkedIn,Tablet
925,2026-03-16,Organic,Mobile
2997,2026-03-16,Organic,Desktop
220,2026-03-16,Emailing,Mobile
1280,2026-03-17,LinkedIn,Mobile
4391,2026-03-17,LinkedIn,Mobile
403,2026-03-17,Instagram Ads,Mobile
1976,2026-03-17,Organic,Mobile
1741,2026-03-17,Facebook Ads,Desktop
3343,2026-03-17,Facebook Ads,Tablet
2242,2026-03-17,Google Ads,Mobile
2322,2026-03-17,Emailing,Tablet
1404,2026-03-17,LinkedIn,Desktop
1102,2026-03-17,Google Ads,Mobile
1276,2026-03-17,Facebook Ads,Tablet
2542,2026-03-17,LinkedIn,Desktop
3394,2026-03-17,Instagram Ads,Tablet
3999,2026-03-17,Emailing,Desktop
4257,2026-03-17,Organic,Tablet
2539,2026-03-17,Google Ads,Tablet
4492,2026-03-17,Google Ads,Mobile
4308,2026-03-17,Google Ads,Desktop
4455,2026-03-17,Emailing,Mobile
1028,2026-03-17,Organic,Desktop
1710,2026-03-17,Emailing,Mobile
2570,2026-03-18,LinkedIn,Tablet
3234,2026-03-18,Emailing,Desktop
2149,2026-03-18,Google Ads,Desktop
3034,2026-03-18,Emailing,Desktop
882,2026-03-18,Organic,Tablet
4313,2026-03-18,LinkedIn,Tablet
2838,2026-03-18,Instagram Ads,Tablet
166,2026-03-18,Organic,Desktop
388,2026-03-18,Google Ads,Mobile
1964,2026-03-18,Instagram Ads,Mobile
1583,2026-03-18,LinkedIn,Mobile
848,2026-03-18,LinkedIn,Tablet
4789,2026-03-18,Facebook Ads,Mobile
4906,2026-03-18,Facebook Ads,Tablet
4925,2026-03-18,Emailing,Desktop
4072,2026-03-18,Facebook Ads,Mobile
3085,2026-03-19,Organic,Mobile
149,2026-03-19,Instagram Ads,Desktop
3871,2026-03-19,Google Ads,Tablet
2160,2026-03-19,Instagram Ads,Mobile
464,2026-03-19,Facebook Ads,Desktop
4935,2026-03-19,Emailing,Desktop
2875,2026-03-19,Instagram Ads,Mobile
1413,2026-03-19,Instagram Ads,Tablet
5061,2026-03-19,Google Ads,Mobile
2299,2026-03-19,LinkedIn,Mobile
4532,2026-03-19,Organic,Tablet
4036,2026-03-19,Organic,Mobile
5010,2026-03-19,Google Ads,Mobile
1680,2026-03-19,Facebook Ads,Tablet
4078,2026-03-20,Organic,Desktop
4203,2026-03-20,LinkedIn,Tablet
4615,2026-03-20,Organic,Desktop
421,2026-03-20,Emailing,Mobile
4758,2026-03-20,Google Ads,Tablet
1648,2026-03-20,Organic,Tablet
3958,2026-03-20,Emailing,Mobile
3111,2026-03-20,Organic,Desktop
311,2026-03-20,Google Ads,Tablet
5085,2026-03-20,LinkedIn,Mobile
1860,2026-03-20,Instagram Ads,Tablet
1800,2026-03-20,Google Ads,Desktop
4560,2026-03-20,Organic,Desktop
4263,2026-03-20,Instagram Ads,Tablet
526,2026-03-20,Organic,Desktop
3421,2026-03-20,Organic,Desktop
1015,2026-03-21,Emailing,Mobile
4385,2026-03-21,Emailing,Tablet
3698,2026-03-21,Facebook Ads,Mobile
2693,2026-03-21,Organic,Tablet
3765,2026-03-21,LinkedIn,Tablet
3093,2026-03-21,Instagram Ads,Desktop
3301,2026-03-21,Facebook Ads,Tablet
653,2026-03-21,Instagram Ads,Mobile
1226,2026-03-21,LinkedIn,Mobile
1431,2026-03-22,Google Ads,Tablet
427,2026-03-22,Emailing,Tablet
634,2026-03-22,Instagram Ads,Mobile
288,2026-03-22,Facebook Ads,Tablet
4883,2026-03-22,Facebook Ads,Tablet
5012,2026-03-22,LinkedIn,Mobile
4635,2026-03-22,LinkedIn,Mobile
4510,2026-03-22,Instagram Ads,Desktop
2541,2026-03-22,Organic,Tablet
4448,2026-03-22,Google Ads,Tablet
578,2026-03-22,Google Ads,Mobile
1042,2026-03-22,Facebook Ads,Mobile
1757,2026-03-22,Instagram Ads,Mobile
4583,2026-03-22,Organic,Desktop
1995,2026-03-22,Instagram Ads,Desktop
2001,2026-03-22,Organic,Tablet
4154,2026-03-23,Organic,Mobile
4486,2026-03-23,Emailing,Desktop
552,2026-03-23,Emailing,Desktop
3340,2026-03-23,Instagram Ads,Desktop
4240,2026-03-23,Instagram Ads,Mobile
1719,2026-03-23,Google Ads,Tablet
2553,2026-03-23,Facebook Ads,Mobile
3488,2026-03-23,Google Ads,Desktop
356,2026-03-23,Google Ads,Mobile
4332,2026-03-23,Instagram Ads,Tablet
2468,2026-03-23,Google Ads,Desktop
786,2026-03-23,Facebook Ads,Desktop
3979,2026-03-23,Facebook Ads,Mobile
3717,2026-03-23,Facebook Ads,Desktop
2294,2026-03-24,Emailing,Mobile
654,2026-03-24,Facebook Ads,Desktop
2142,2026-03-24,LinkedIn,Tablet
3368,2026-03-24,Google Ads,Mobile
2233,2026-03-24,Instagram Ads,Tablet
3403,2026-03-24,Facebook Ads,Tablet
966,2026-03-24,LinkedIn,Desktop
1383,2026-03-24,Instagram Ads,Mobile
2032,2026-03-24,Instagram Ads,Tablet
2033,2026-03-24,Emailing,Mobile
194,2026-03-24,Facebook Ads,Tablet
2122,2026-03-24,Organic,Mobile
3527,2026-03-25,Emailing,Mobile
4148,2026-03-25,Organic,Mobile
4590,2026-03-25,Facebook Ads,Tablet
3650,2026-03-25,Google Ads,Tablet
3068,2026-03-25,Instagram Ads,Tablet
2949,2026-03-25,Emailing,Tablet
1723,2026-03-25,Instagram Ads,Mobile
3948,2026-03-25,Emailing,Tablet
4211,2026-03-25,Organic,Tablet
959,2026-03-26,Organic,Desktop
898,2026-03-26,Google Ads,Mobile
2132,2026-03-26,Instagram Ads,Tablet
4656,2026-03-26,Instagram Ads,Tablet
1069,2026-03-26,Emailing,Tablet
4393,2026-03-26,Google Ads,Tablet
1244,2026-03-26,Instagram Ads,Tablet
3516,2026-03-26,Facebook Ads,Mobile
3786,2026-03-26,Facebook Ads,Desktop
2915,2026-03-26,Google Ads,Tablet
4484,2026-03-26,LinkedIn,Desktop
3878,2026-03-26,Instagram Ads,Tablet
4260,2026-03-26,Facebook Ads,Tablet
1571,2026-03-26,Facebook Ads,Desktop
1980,2026-03-26,Facebook Ads,Mobile
4593,2026-03-27,LinkedIn,Tablet
1643,2026-03-27,LinkedIn,Mobile
2564,2026-03-27,Google Ads,Mobile
1118,2026-03-27,Emailing,Tablet
3693,2026-03-27,Google Ads,Mobile
5038,2026-03-27,Facebook Ads,Mobile
1393,2026-03-27,Instagram Ads,Tablet
2893,2026-03-27,Organic,Mobile
322,2026-03-27,Emailing,Desktop
3900,2026-03-27,Instagram Ads,Tablet
1554,2026-03-28,Facebook Ads,Tablet
4459,2026-03-28,Instagram Ads,Desktop
787,2026-03-28,Emailing,Tablet
359,2026-03-28,Facebook Ads,Tablet
3702,2026-03-28,Emailing,Desktop
4584,2026-03-28,Google Ads,Mobile
4101,2026-03-28,LinkedIn,Tablet
4629,2026-03-28,Emailing,Desktop
3105,2026-03-28,Instagram Ads,Mobile
866,2026-03-28,Instagram Ads,Desktop
2065,2026-03-28,LinkedIn,Mobile
2402,2026-03-28,Organic,Desktop
3711,2026-03-28,Instagram Ads,Desktop
2356,2026-03-28,Emailing,Tablet
760,2026-03-28,Instagram Ads,Tablet
2603,2026-03-29,Instagram Ads,Tablet
4061,2026-03-29,Facebook Ads,Tablet
4483,2026-03-29,Organic,Desktop
4009,2026-03-29,Emailing,Tablet
3667,2026-03-29,Facebook Ads,Desktop
4691,2026-03-29,Emailing,Tablet
514,2026-03-29,LinkedIn,Mobile
825,2026-03-29,LinkedIn,Tablet
3582,2026-03-29,Instagram Ads,Desktop
5092,2026-03-29,Facebook Ads,Mobile
1040,2026-03-30,Google Ads,Mobile
3887,2026-03-30,Facebook Ads,Desktop
2465,2026-03-30,Organic,Mobile
4210,2026-03-30,Facebook Ads,Tablet
3840,2026-03-30,Organic,Mobile
2197,2026-03-30,Organic,Mobile
3500,2026-03-30,Instagram Ads,Tablet
460,2026-03-30,LinkedIn,Tablet
2945,2026-03-30,Organic,Tablet
2597,2026-03-30,Emailing,Desktop
333,2026-03-30,Facebook Ads,Mobile
4176,2026-03-30,Google Ads,Mobile
4622,2026-03-30,Emailing,Tablet
4140,2026-03-30,Google Ads,Mobile
4580,2026-03-30,Emailing,Desktop
3916,2026-03-30,LinkedIn,Tablet
4388,2026-03-30,Facebook Ads,Mobile
903,2026-03-30,Facebook Ads,Tablet
1607,2026-03-31,Instagram Ads,Mobile
2847,2026-03-31,Facebook Ads,Tablet
1696,2026-03-31,Emailing,Mobile
3653,2026-03-31,Instagram Ads,Mobile
4421,2026-03-31,Facebook Ads,Tablet
1216,2026-03-31,Instagram Ads,Desktop
3694,2026-03-31,Organic,Tablet
939,2026-03-31,LinkedIn,Mobile
3442,2026-03-31,Emailing,Desktop
385,2026-03-31,Facebook Ads,Desktop
1452,2026-03-31,Facebook Ads,Desktop
2031,2026-03-31,Organic,Desktop
2555,2026-03-31,LinkedIn,Desktop
2966,2026-03-31,Facebook Ads,Mobile
4288,2026-03-31,LinkedIn,Mobile
4552,2026-03-31,Google Ads,Desktop
1933,2026-04-01,Facebook Ads,Desktop
1292,2026-04-01,Instagram Ads,Desktop
564,2026-04-01,Organic,Desktop
2964,2026-04-01,Facebook Ads,Desktop
2486,2026-04-01,LinkedIn,Desktop
4376,2026-04-01,Google Ads,Tablet
887,2026-04-01,Google Ads,Tablet
4277,2026-04-01,Google Ads,Mobile
2343,2026-04-01,Emailing,Mobile
1004,2026-04-01,Facebook Ads,Mobile
3585,2026-04-01,Google Ads,Mobile
3531,2026-04-01,Google Ads,Tablet
4064,2026-04-01,Emailing,Tablet
1360,2026-04-01,LinkedIn,Tablet
798,2026-04-01,Emailing,Desktop
4325,2026-04-01,Google Ads,Desktop
3189,2026-04-01,Facebook Ads,Mobile
3424,2026-04-02,Emailing,Tablet
892,2026-04-02,Organic,Desktop
4349,2026-04-02,Instagram Ads,Mobile
597,2026-04-02,Google Ads,Mobile
4312,2026-04-02,Facebook Ads,Mobile
3038,2026-04-02,Instagram Ads,Tablet
585,2026-04-02,Emailing,Mobile
458,2026-04-02,Organic,Mobile
1509,2026-04-02,Organic,Mobile
3243,2026-04-02,Facebook Ads,Mobile
4609,2026-04-02,LinkedIn,Mobile
4307,2026-04-02,LinkedIn,Tablet
2685,2026-04-02,Organic,Tablet
2589,2026-04-03,Facebook Ads,Desktop
3184,2026-04-03,Google Ads,Desktop
4404,2026-04-03,LinkedIn,Tablet
4069,2026-04-03,Instagram Ads,Mobile
4636,2026-04-03,Instagram Ads,Mobile
1671,2026-04-03,Emailing,Tablet
753,2026-04-03,Facebook Ads,Mobile
3530,2026-04-03,Instagram Ads,Tablet
2066,2026-04-03,LinkedIn,Desktop
2027,2026-04-03,Facebook Ads,Tablet
4445,2026-04-03,Emailing,Desktop
1977,2026-04-04,Facebook Ads,Desktop
917,2026-04-04,LinkedIn,Tablet
1011,2026-04-04,Facebook Ads,Tablet
2367,2026-04-04,Emailing,Mobile
390,2026-04-04,Emailing,Tablet
2979,2026-04-04,Organic,Desktop
3209,2026-04-04,Emailing,Desktop
270,2026-04-04,Facebook Ads,Desktop
1094,2026-04-04,Facebook Ads,Mobile
3031,2026-04-04,Organic,Mobile
666,2026-04-04,LinkedIn,Desktop
4173,2026-04-05,Google Ads,Tablet
2018,2026-04-05,Instagram Ads,Mobile
1480,2026-04-05,Facebook Ads,Tablet
129,2026-04-05,Google Ads,Desktop
4235,2026-04-05,Facebook Ads,Tablet
1215,2026-04-05,Emailing,Tablet
3586,2026-04-05,Organic,Desktop
3549,2026-04-05,Instagram Ads,Desktop
621,2026-04-05,Emailing,Desktop
2449,2026-04-05,Emailing,Tablet
1240,2026-04-05,Instagram Ads,Tablet
747,2026-04-05,Emailing,Tablet
4579,2026-04-05,Google Ads,Mobile
2896,2026-04-05,Emailing,Mobile
1460,2026-04-05,Emailing,Mobile
1683,2026-04-05,LinkedIn,Desktop
2336,2026-04-05,Emailing,Desktop
2792,2026-04-06,Facebook Ads,Desktop
3830,2026-04-06,Emailing,Tablet
1077,2026-04-06,Instagram Ads,Tablet
1080,2026-04-06,Google Ads,Tablet
3867,2026-04-06,Google Ads,Mobile
3893,2026-04-06,Emailing,Tablet
950,2026-04-06,Instagram Ads,Desktop
4400,2026-04-06,Organic,Tablet
4624,2026-04-06,Instagram Ads,Desktop
3472,2026-04-06,Organic,Tablet
1132,2026-04-06,Facebook Ads,Tablet
4969,2026-04-06,Google Ads,Desktop
4386,2026-04-06,Organic,Desktop
4817,2026-04-06,Emailing,Desktop
4804,2026-04-06,LinkedIn,Desktop
3538,2026-04-06,Google Ads,Tablet
3749,2026-04-06,LinkedIn,Desktop
3439,2026-04-06,LinkedIn,Tablet
812,2026-04-06,Instagram Ads,Mobile
4437,2026-04-07,Instagram Ads,Tablet
104,2026-04-07,Instagram Ads,Mobile
4452,2026-04-07,Facebook Ads,Tablet
3163,2026-04-07,Emailing,Desktop
1050,2026-04-07,Facebook Ads,Tablet
5023,2026-04-07,Organic,Tablet
4523,2026-04-07,Facebook Ads,Desktop
3175,2026-04-07,Instagram Ads,Mobile
4601,2026-04-07,Instagram Ads,Desktop
155,2026-04-07,Organic,Mobile
3564,2026-04-07,Facebook Ads,Mobile
5100,2026-04-07,Instagram Ads,Mobile
2328,2026-04-07,Facebook Ads,Desktop
2349,2026-04-07,Facebook Ads,Tablet
2053,2026-04-07,Google Ads,Tablet
2362,2026-04-08,Emailing,Tablet
1652,2026-04-08,Instagram Ads,Tablet
3042,2026-04-08,Organic,Mobile
4375,2026-04-08,Organic,Desktop
2488,2026-04-08,Emailing,Desktop
2376,2026-04-08,LinkedIn,Mobile
1761,2026-04-08,Google Ads,Mobile
4048,2026-04-08,Emailing,Tablet
5088,2026-04-08,Facebook Ads,Mobile
4977,2026-04-08,Google Ads,Mobile
1369,2026-04-08,Instagram Ads,Mobile
1932,2026-04-08,Organic,Tablet
4215,2026-04-08,LinkedIn,Tablet
1051,2026-04-08,Google Ads,Tablet
109,2026-04-08,LinkedIn,Desktop
4456,2026-04-09,Emailing,Desktop
3157,2026-04-09,Google Ads,Tablet
2034,2026-04-09,Organic,Tablet
2531,2026-04-09,Facebook Ads,Tablet
4027,2026-04-09,Google Ads,Tablet
4174,2026-04-09,Emailing,Tablet
1062,2026-04-09,Instagram Ads,Mobile
2678,2026-04-09,Emailing,Desktop
2433,2026-04-09,Instagram Ads,Desktop
4762,2026-04-09,Google Ads,Desktop
4462,2026-04-09,LinkedIn,Mobile
1595,2026-04-09,Instagram Ads,Desktop
4188,2026-04-10,Google Ads,Mobile
2423,2026-04-10,Facebook Ads,Mobile
131,2026-04-10,Organic,Mobile
1679,2026-04-10,Instagram Ads,Tablet
763,2026-04-10,Facebook Ads,Tablet
305,2026-04-10,Instagram Ads,Desktop
4265,2026-04-10,LinkedIn,Desktop
2506,2026-04-10,Emailing,Desktop
2765,2026-04-10,Google Ads,Desktop
3226,2026-04-10,LinkedIn,Mobile
3592,2026-04-10,Google Ads,Desktop
2365,2026-04-10,Facebook Ads,Desktop
1789,2026-04-10,Google Ads,Mobile
904,2026-04-10,LinkedIn,Mobile
642,2026-04-10,Instagram Ads,Desktop
3353,2026-04-10,Facebook Ads,Mobile
3332,2026-04-10,Organic,Tablet
1609,2026-04-10,Google Ads,Mobile
1193,2026-04-10,Instagram Ads,Desktop
3172,2026-04-11,Google Ads,Mobile
4993,2026-04-11,Google Ads,Desktop
4596,2026-04-11,Google Ads,Tablet
3573,2026-04-11,Emailing,Mobile
3775,2026-04-11,Emailing,Desktop
2135,2026-04-11,Google Ads,Tablet
2391,2026-04-11,Google Ads,Tablet
796,2026-04-11,LinkedIn,Desktop
247,2026-04-11,Facebook Ads,Desktop
1632,2026-04-11,Emailing,Tablet
2093,2026-04-11,Facebook Ads,Mobile
3310,2026-04-11,Facebook Ads,Mobile
3210,2026-04-12,Facebook Ads,Tablet
611,2026-04-12,Google Ads,Desktop
1657,2026-04-12,Google Ads,Desktop
428,2026-04-12,Google Ads,Desktop
1944,2026-04-12,Emailing,Tablet
2453,2026-04-12,Instagram Ads,Mobile
4322,2026-04-12,Instagram Ads,Mobile
1187,2026-04-12,Emailing,Tablet
3801,2026-04-12,LinkedIn,Tablet
2644,2026-04-12,Facebook Ads,Tablet
3962,2026-04-12,Emailing,Tablet
3953,2026-04-12,LinkedIn,Mobile
894,2026-04-12,Google Ads,Desktop
121,2026-04-12,Emailing,Mobile
4638,2026-04-13,Facebook Ads,Desktop
1923,2026-04-13,Organic,Desktop
1888,2026-04-13,Instagram Ads,Tablet
3759,2026-04-13,Instagram Ads,Tablet
3914,2026-04-13,Organic,Mobile
446,2026-04-13,Facebook Ads,Mobile
361,2026-04-13,Instagram Ads,Desktop
3339,2026-04-13,Emailing,Mobile
1830,2026-04-13,Facebook Ads,Desktop
1997,2026-04-13,LinkedIn,Mobile
2218,2026-04-13,Google Ads,Mobile
1146,2026-04-13,Emailing,Mobile
1255,2026-04-14,Facebook Ads,Mobile
533,2026-04-14,Emailing,Desktop
2408,2026-04-14,Instagram Ads,Tablet
3236,2026-04-14,Emailing,Desktop
1350,2026-04-14,Facebook Ads,Desktop
1381,2026-04-14,Google Ads,Tablet
1271,2026-04-14,Facebook Ads,Desktop
725,2026-04-14,Instagram Ads,Tablet
1552,2026-04-14,Organic,Tablet
1499,2026-04-14,LinkedIn,Mobile
4295,2026-04-14,Emailing,Desktop
4300,2026-04-14,Organic,Mobile
645,2026-04-14,Instagram Ads,Desktop
4144,2026-04-15,Instagram Ads,Desktop
660,2026-04-15,Emailing,Tablet
2023,2026-04-15,Emailing,Desktop
592,2026-04-15,Emailing,Desktop
1294,2026-04-15,Emailing,Tablet
3526,2026-04-15,Facebook Ads,Tablet
857,2026-04-15,Instagram Ads,Desktop
1809,2026-04-15,Instagram Ads,Mobile
1597,2026-04-15,Emailing,Tablet
3115,2026-04-15,Emailing,Desktop
3431,2026-04-15,Facebook Ads,Desktop
2565,2026-04-15,Emailing,Desktop
4840,2026-04-15,Facebook Ads,Mobile
2262,2026-04-15,Google Ads,Tablet
1013,2026-04-16,Organic,Mobile
3814,2026-04-16,Instagram Ads,Tablet
3606,2026-04-16,LinkedIn,Desktop
182,2026-04-16,Instagram Ads,Desktop
4033,2026-04-16,Facebook Ads,Mobile
1832,2026-04-16,Google Ads,Tablet
850,2026-04-16,Google Ads,Mobile
3656,2026-04-16,Emailing,Tablet
399,2026-04-16,LinkedIn,Mobile
3164,2026-04-16,Instagram Ads,Tablet
2845,2026-04-16,Instagram Ads,Desktop
2898,2026-04-16,Google Ads,Tablet
1463,2026-04-16,Facebook Ads,Tablet
3522,2026-04-16,Instagram Ads,Mobile
3528,2026-04-16,Organic,Tablet
1669,2026-04-16,Facebook Ads,Mobile
2563,2026-04-16,Emailing,Desktop
5047,2026-04-16,Instagram Ads,Mobile
674,2026-04-16,Google Ads,Tablet
1744,2026-04-16,Emailing,Mobile
2615,2026-04-17,Organic,Mobile
3730,2026-04-17,Instagram Ads,Mobile
2686,2026-04-17,LinkedIn,Tablet
4458,2026-04-17,LinkedIn,Desktop
4961,2026-04-17,Emailing,Tablet
3104,2026-04-17,Google Ads,Mobile
450,2026-04-17,Organic,Mobile
4183,2026-04-17,Organic,Mobile
2558,2026-04-17,Emailing,Tablet
1919,2026-04-17,Instagram Ads,Tablet
1144,2026-04-17,Facebook Ads,Tablet
4614,2026-04-17,Emailing,Desktop
1346,2026-04-17,Google Ads,Mobile
1160,2026-04-18,Facebook Ads,Desktop
2701,2026-04-18,Google Ads,Desktop
3369,2026-04-18,Google Ads,Tablet
3989,2026-04-18,Instagram Ads,Desktop
581,2026-04-18,Organic,Mobile
4408,2026-04-18,Facebook Ads,Desktop
713,2026-04-18,Instagram Ads,Tablet
853,2026-04-18,Organic,Mobile
4955,2026-04-18,Facebook Ads,Desktop
483,2026-04-18,Google Ads,Tablet
584,2026-04-18,LinkedIn,Desktop
330,2026-04-19,Emailing,Mobile
4450,2026-04-19,LinkedIn,Tablet
515,2026-04-19,Facebook Ads,Tablet
4201,2026-04-19,Google Ads,Desktop
3443,2026-04-19,Instagram Ads,Desktop
1273,2026-04-19,Google Ads,Desktop
1283,2026-04-19,LinkedIn,Tablet
3350,2026-04-19,Emailing,Tablet
4780,2026-04-19,Instagram Ads,Tablet
4286,2026-04-19,Google Ads,Mobile
2863,2026-04-19,Google Ads,Tablet
2731,2026-04-19,Facebook Ads,Desktop
2366,2026-04-19,Google Ads,Mobile
940,2026-04-19,Emailing,Tablet
3130,2026-04-19,LinkedIn,Tablet
1464,2026-04-19,Organic,Tablet
3251,2026-04-19,Emailing,Mobile
262,2026-04-19,Organic,Mobile
294,2026-04-20,Facebook Ads,Mobile
2227,2026-04-20,Facebook Ads,Tablet
5058,2026-04-20,Instagram Ads,Tablet
447,2026-04-20,Emailing,Mobile
215,2026-04-20,LinkedIn,Mobile
3988,2026-04-20,LinkedIn,Desktop
1650,2026-04-20,Facebook Ads,Tablet
1029,2026-04-20,LinkedIn,Mobile
263,2026-04-20,Instagram Ads,Desktop
4900,2026-04-20,Facebook Ads,Tablet
4234,2026-04-20,LinkedIn,Mobile
2198,2026-04-20,Emailing,Mobile
2379,2026-04-20,LinkedIn,Tablet
2923,2026-04-20,Emailing,Mobile
1275,2026-04-20,Facebook Ads,Mobile
685,2026-04-20,Organic,Tablet
2267,2026-04-20,Instagram Ads,Mobile
404,2026-04-21,Organic,Mobile
1887,2026-04-21,Instagram Ads,Tablet
1399,2026-04-21,Instagram Ads,Mobile
4315,2026-04-21,Instagram Ads,Desktop
2850,2026-04-21,Organic,Mobile
2500,2026-04-21,Organic,Mobile
188,2026-04-21,Organic,Tablet
1884,2026-04-21,Organic,Tablet
3563,2026-04-21,Google Ads,Mobile
1983,2026-04-21,Facebook Ads,Mobile
2059,2026-04-21,Instagram Ads,Mobile
202,2026-04-21,Organic,Desktop
2429,2026-04-21,Google Ads,Desktop
2451,2026-04-21,Organic,Mobile
3211,2026-04-21,Organic,Tablet
3466,2026-04-21,Emailing,Desktop
4966,2026-04-21,LinkedIn,Mobile
1783,2026-04-22,Emailing,Tablet
1807,2026-04-22,Organic,Tablet
4328,2026-04-22,Google Ads,Tablet
1326,2026-04-22,Facebook Ads,Desktop
692,2026-04-22,Facebook Ads,Mobile
1529,2026-04-22,Google Ads,Tablet
2676,2026-04-22,Instagram Ads,Desktop
2912,2026-04-22,Facebook Ads,Desktop
462,2026-04-23,Emailing,Mobile
2029,2026-04-23,Instagram Ads,Desktop
301,2026-04-23,Facebook Ads,Tablet
456,2026-04-23,Facebook Ads,Mobile
3128,2026-04-23,Emailing,Desktop
4115,2026-04-23,Organic,Mobile
2278,2026-04-23,Instagram Ads,Mobile
1416,2026-04-23,LinkedIn,Desktop
4976,2026-04-23,Organic,Desktop
2057,2026-04-23,Emailing,Mobile
1678,2026-04-23,Facebook Ads,Tablet
880,2026-04-23,Organic,Mobile
4514,2026-04-23,Google Ads,Mobile
4434,2026-04-24,Facebook Ads,Mobile
2499,2026-04-24,LinkedIn,Desktop
4493,2026-04-24,LinkedIn,Mobile
1925,2026-04-24,LinkedIn,Tablet
4680,2026-04-24,Facebook Ads,Mobile
4696,2026-04-24,Google Ads,Tablet
2817,2026-04-24,LinkedIn,Desktop
4729,2026-04-24,Facebook Ads,Tablet
3696,2026-04-24,Facebook Ads,Mobile
1950,2026-04-24,Facebook Ads,Desktop
759,2026-04-24,Facebook Ads,Mobile
4933,2026-04-24,Emailing,Mobile
2744,2026-04-24,LinkedIn,Tablet
973,2026-04-24,LinkedIn,Mobile
339,2026-04-24,Organic,Tablet
2771,2026-04-24,Organic,Desktop
275,2026-04-24,Emailing,Mobile
2680,2026-04-25,Facebook Ads,Tablet
3560,2026-04-25,LinkedIn,Tablet
1617,2026-04-25,Facebook Ads,Tablet
5094,2026-04-25,Facebook Ads,Desktop
562,2026-04-25,Instagram Ads,Mobile
4810,2026-04-25,LinkedIn,Tablet
4367,2026-04-25,Instagram Ads,Mobile
3165,2026-04-25,LinkedIn,Desktop
3397,2026-04-25,LinkedIn,Desktop
4371,2026-04-25,Instagram Ads,Mobile
2768,2026-04-26,Google Ads,Mobile
2159,2026-04-26,Instagram Ads,Desktop
1192,2026-04-26,Google Ads,Desktop
1335,2026-04-26,Instagram Ads,Desktop
3256,2026-04-26,Instagram Ads,Tablet
1562,2026-04-26,Facebook Ads,Desktop
378,2026-04-26,Facebook Ads,Tablet
1712,2026-04-26,Google Ads,Desktop
4246,2026-04-26,Emailing,Desktop
4648,2026-04-26,Facebook Ads,Mobile
319,2026-04-26,Instagram Ads,Mobile
1436,2026-04-26,LinkedIn,Desktop
1043,2026-04-26,Organic,Mobile
313,2026-04-26,Organic,Tablet
3546,2026-04-26,Emailing,Desktop
1810,2026-04-26,LinkedIn,Mobile
2261,2026-04-26,LinkedIn,Mobile
3518,2026-04-27,Organic,Desktop
2471,2026-04-27,Instagram Ads,Tablet
2130,2026-04-27,Organic,Mobile
2994,2026-04-27,Instagram Ads,Tablet
987,2026-04-27,Facebook Ads,Desktop
2374,2026-04-27,Facebook Ads,Tablet
3440,2026-04-27,Google Ads,Tablet
2215,2026-04-27,Organic,Tablet
1319,2026-04-27,Google Ads,Desktop
2285,2026-04-27,Organic,Mobile
1485,2026-04-28,Facebook Ads,Tablet
2760,2026-04-28,Google Ads,Desktop
2096,2026-04-28,Emailing,Tablet
3155,2026-04-28,LinkedIn,Desktop
3271,2026-04-28,Instagram Ads,Tablet
1936,2026-04-28,Organic,Tablet
2951,2026-04-28,Facebook Ads,Mobile
2188,2026-04-28,Google Ads,Tablet
3879,2026-04-28,Facebook Ads,Desktop
3412,2026-04-28,Instagram Ads,Tablet
1225,2026-04-28,Organic,Mobile
1962,2026-04-28,Emailing,Desktop
3946,2026-04-28,Emailing,Mobile
3969,2026-04-29,LinkedIn,Desktop
321,2026-04-29,Instagram Ads,Mobile
423,2026-04-29,Emailing,Desktop
4365,2026-04-29,LinkedIn,Desktop
1248,2026-04-29,Facebook Ads,Tablet
